"tax_id","parent_id","rank","tax_name","root","below_root","below_below_root","superkingdom","below_superkingdom","below_below_superkingdom","below_below_below_superkingdom","kingdom","below_kingdom","below_below_kingdom","below_below_below_kingdom","below_below_below_below_kingdom","subkingdom","phylum","below_phylum","below_below_phylum","subphylum","below_subphylum","below_below_subphylum","below_below_below_subphylum","below_below_below_below_subphylum","below_below_below_below_below_subphylum","below_below_below_below_below_below_subphylum","below_below_below_below_below_below_below_subphylum","below_below_below_below_below_below_below_below_subphylum","below_below_below_below_below_below_below_below_below_subphylum","below_below_below_below_below_below_below_below_below_below_subphylum","below_below_below_below_below_below_below_below_below_below_below_subphylum","class","below_class","subclass","below_subclass","order","below_order","below_below_order","suborder","family","below_family","subfamily","below_subfamily","below_below_subfamily","below_below_below_subfamily","below_below_below_below_subfamily","tribe","subtribe","genus","below_genus","subgenus","species_group","species_subgroup","species","below_species","below_below_species","subspecies","below_subspecies","varietas"
"1912215","31957","genus","Acidipropionibacterium","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1912215","","","","","","","","","",""
"469","468","genus","Acinetobacter","1","131567","","2","","","","","","","","","","1224","","","","","","","","","","","","","","","1236","","","","72274","","","","468","","","","","","","","","469","","","","","","","","","",""
"4480","1648030","genus","Aegilops","1","131567","","2759","","","","33090","","","","","","35493","","","131221","3193","58023","78536","58024","3398","1437183","","","","","","4447","","1437197","4734","38820","","","","4479","359160","147368","1648038","","","","147389","1648030","4480","","","","","","","","","",""
"4678","703248","genus","Allium","1","131567","","2759","","","","33090","","","","","","35493","","","131221","3193","58023","78536","58024","3398","1437183","","","","","","4447","","1437197","","73496","","","","4668","","40553","","","","","703248","","4678","","","","","","","","","",""
"110103","1892259","genus","Anabaenopsis","1","131567","","2","1783272","1798711","","","","","","","","1117","","","","","","","","","","","","","","","","","","","1161","","","","1892259","","","","","","","","","110103","","","","","","","","","",""
"150247","186817","genus","Anoxybacillus","1","131567","","2","1783272","","","","","","","","","1239","","","","","","","","","","","","","","","91061","","","","1385","","","","186817","","","","","","","","","150247","","","","","","","","","",""
"49693","158329","genus","Apostasia","1","131567","","2759","","","","33090","","","","","","35493","","","131221","3193","58023","78536","58024","3398","1437183","","","","","","4447","","1437197","","73496","","","","4747","","158329","","","","","","","49693","","","","","","","","","",""
"3701","980083","genus","Arabidopsis","1","131567","","2759","","","","33090","","","","","","35493","","","131221","3193","58023","78536","58024","3398","1437183","71240","91827","1437201","71275","91836","","","","","3699","","","","3700","","","","","","","980083","","3701","","","","","","","","","",""
"191392","35461","genus","Auxenochlorella","1","131567","","2759","","","","33090","","","","","","3041","","","","","","","","","","","","","","","75966","","","","35460","","","","35461","","","","","","","","","191392","","","","","","","","","",""
"1386","186817","genus","Bacillus","1","131567","","2","1783272","","","","","","","","","1239","","","","","","","","","","","","","","","91061","","","","1385","","","","186817","","","","","","","","","1386","","","","","","","","","",""
"816","815","genus","Bacteroides","1","131567","","2","1783270","68336","","","","","","","","976","","","","","","","","","","","","","","","200643","","","","171549","","","","815","","","","","","","","","816","","","","","","","","","",""
"3554","1804621","genus","Beta","1","131567","","2759","","","","33090","","","","","","35493","","","131221","3193","58023","78536","58024","3398","1437183","71240","91827","1437201","","","","","","","3524","","","","1804623","","1804621","","","","","","","3554","","","","","","","","","",""
"1678","31953","genus","Bifidobacterium","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85004","","","","31953","","","","","","","","","1678","","","","","","","","","",""
"33194","28556","genus","Bipolaris","1","131567","","2759","33154","","","4751","","","","","451864","4890","716545","","147538","716546","715962","","","","","","","","","","147541","","451868","","92860","","","715340","28556","","","","","","","","","33194","","","","","","","","","",""
"229219","299071","genus","Blastomyces","1","131567","","2759","33154","","","4751","","","","","451864","4890","716545","","147538","716546","","","","","","","","","","","147545","","451871","","33183","","","","299071","","","","","","","","","229219","","","","","","","","","",""
"572511","186803","genus","Blautia","1","131567","","2","1783272","","","","","","","","","1239","","","","","","","","","","","","","","","186801","","","","186802","","","","186803","","","","","","","","","572511","","","","","","","","","",""
"3705","981071","genus","Brassica","1","131567","","2759","","","","33090","","","","","","35493","","","131221","3193","58023","78536","58024","3398","1437183","71240","91827","1437201","71275","91836","","","","","3699","","","","3700","","","","","","","981071","","3705","","","","","","","","","",""
"55080","186822","genus","Brevibacillus","1","131567","","2","1783272","","","","","","","","","1239","","","","","","","","","","","","","","","91061","","","","1385","","","","186822","","","","","","","","","55080","","","","","","","","","",""
"32008","119060","genus","Burkholderia","1","131567","","2","","","","","","","","","","1224","","","","","","","","","","","","","","","28216","","","","80840","","","","119060","","","","","","","","","32008","","","","","","","","","",""
"171003","31979","genus","Caloranaerobacter","1","131567","","2","1783272","","","","","","","","","1239","","","","","","","","","","","","","","","186801","","","","186802","","","","31979","","","","","","","","","171003","","","","","","","","","",""
"51293","51292","genus","Capitella","1","131567","","2759","33154","","","33208","6072","33213","33317","1206795","","6340","","","","","","","","","","","","","","","6341","","105387","","6342","","","","51292","","","","","","","","","51293","","","","","","","","","",""
"4071","424564","genus","Capsicum","1","131567","","2759","","","","33090","","","","","","35493","","","131221","3193","58023","78536","58024","3398","1437183","71240","91827","1437201","71274","91888","","","","","4069","","","","4070","","424551","","","","","424564","","4071","","","","","","","","","",""
"129957","186814","genus","Carboxydothermus","1","131567","","2","1783272","","","","","","","","","1239","","","","","","","","","","","","","","","186801","","","","68295","","","","186814","","","","","","","","","129957","","","","","","","","","",""
"3826","163722","genus","Cicer","1","131567","","2759","","","","33090","","","","","","35493","","","131221","3193","58023","78536","58024","3398","1437183","71240","91827","1437201","71275","91835","","","","","72025","","","","3803","","3814","2231393","2231382","2233838","2233839","163722","","3826","","","","","","","","","",""
"2706","1728959","genus","Citrus","1","131567","","2759","","","","33090","","","","","","35493","","","131221","3193","58023","78536","58024","3398","1437183","71240","91827","1437201","71275","91836","","","","","41937","","","","23513","","1728959","","","","","","","2706","","","","","","","","","",""
"1870884","186804","genus","Clostridioides","1","131567","","2","1783272","","","","","","","","","1239","","","","","","","","","","","","","","","186801","","","","186802","","","","186804","","","","","","","","","1870884","","","","","","","","","",""
"1485","31979","genus","Clostridium","1","131567","","2","1783272","","","","","","","","","1239","","","","","","","","","","","","","","","186801","","","","186802","","","","31979","","","","","","","","","1485","","","","","","","","","",""
"5455","681950","genus","Colletotrichum","1","131567","","2759","33154","","","4751","","","","","451864","4890","716545","","147538","716546","715989","","","","","","","","","","147550","","222543","","1028384","","","","681950","","","","","","","","","5455","","","","","","","","","",""
"28228","267889","genus","Colwellia","1","131567","","2","","","","","","","","","","1224","","","","","","","","","","","","","","","1236","","","","135622","","","","267889","","","","","","","","","28228","","","","","","","","","",""
"93758","1563254","genus","Corchorus","1","131567","","2759","","","","33090","","","","","","35493","","","131221","3193","58023","78536","58024","3398","1437183","71240","91827","1437201","71275","91836","","","","","41938","","","","3629","","214908","","","","","1563254","","93758","","","","","","","","","",""
"1716","1653","genus","Corynebacterium","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85007","","","","1653","","","","","","","","","1716","","","","","","","","","",""
"3655","1003877","genus","Cucumis","1","131567","","2759","","","","33090","","","","","","35493","","","131221","3193","58023","78536","58024","3398","1437183","71240","91827","1437201","71275","91835","","","","","71239","","","","3650","","","","","","","1003877","","3655","","","","","","","","","",""
