genes	logFC	logCPM	F	PValue	FDR	-logP	Gene name	HIV?
ENSG00000141505	-0.251659898658823	4.717627631931321	0.22283352414411198	0.639258536977181	0.858600620208812	0.06620880214452854	ASGR1	False
ENSG00000111602	-0.130681856187176	2.5304653156765697	0.222583017715213	0.639446470704887	0.8586810378962909	0.06616812744474332	TIMELESS	False
ENSG00000136930	0.11432537555800099	3.27610915950941	0.22251659943232	0.6394963204637351	0.8586810378962909	0.06616812744474332	PSMB7	False
ENSG00000174748	-0.10266360299560601	7.41615424854062	0.22204316693971102	0.6398519163618019	0.85894435230352	0.0660349715242341	RPL15	False
ENSG00000106299	-0.13757822851484	2.9244711562893997	0.22192803213675896	0.639938464545682	0.85894435230352	0.0660349715242341	WASL	False
ENSG00000206885	-0.321744415980003	3.79570057105659	0.22190022947932	0.639959368255145	0.85894435230352	0.0660349715242341	SNORA75	False
ENSG00000095564	-0.12466415041413902	4.39788973616042	0.22164545491050103	0.640150997890933	0.8590821051913209	0.06596532728923946	BTAF1	False
ENSG00000114125	-0.0940022351239514	3.7146840555158995	0.221477810658645	0.640277165780945	0.859131982385802	0.06594011344598363	RNF7	False
ENSG00000151491	0.20725622866362697	1.864304292695	0.221234603753603	0.640460305656819	0.859215678190514	0.06589780695934236	EPS8	False
ENSG00000111231	0.19716401795405303	1.59151281132375	0.22089919127814003	0.640713080694796	0.859215678190514	0.06589780695934236	GPN3	False
ENSG00000196510	-0.119275488264599	2.26914833137431	0.220890953659534	0.6407192917221171	0.859215678190514	0.06589780695934236	ANAPC7	False
ENSG00000157450	0.188844329582935	5.4791287106676	0.220804707315518	0.640784328548862	0.859215678190514	0.06589780695934236	RNF111	False
ENSG00000116478	-0.0773827700578565	4.598509943511719	0.22080435789226602	0.6407845920743299	0.859215678190514	0.06589780695934236	HDAC1	False
ENSG00000130640	-0.0771949663697284	4.28533902089076	0.220194355397591	0.641245029172845	0.8595598901881559	0.06572385827642004	TUBGCP2	False
ENSG00000126581	0.0622099970327758	5.2158510902754704	0.220183861930795	0.6412529565932691	0.8595598901881559	0.06572385827642004	BECN1	False
ENSG00000136819	0.0851484461165086	6.373417721756929	0.220101157003254	0.6413154451575749	0.8595598901881559	0.06572385827642004	C9orf78	False
ENSG00000234420	0.26373562033885395	2.04028667398598	0.9835398466608242	0.641397481510959	0.8595598901881559	0.06572385827642004	ZNF37BP	False
ENSG00000198910	-0.31991628919827003	2.56509503907861	0.219531968334191	0.6417458917832621	0.8598161228093492	0.06559441548618636	L1CAM	False
ENSG00000163412	0.086353807654678	5.985255902328169	0.21937245767416	0.641866643533789	0.8598161228093492	0.06559441548618636	EIF4E3	False
ENSG00000136156	-0.147978273083516	8.46560258264868	0.219254139956587	0.641956246359774	0.8598161228093492	0.06559441548618636	ITM2B	False
ENSG00000188997	-0.18050952064209805	1.5507838092616	0.21924142813505898	0.641965874869312	0.8598161228093492	0.06559441548618636	KCTD21	False
ENSG00000014824	-0.14477229501971697	3.52904247862522	0.21910643866012197	0.6420681430833349	0.8598161228093492	0.06559441548618636	SLC30A9	False
ENSG00000124172	-0.0895629282272767	6.70888415844475	0.21895681586616103	0.6421815425512472	0.8598161228093492	0.06559441548618636	ATP5F1E	False
ENSG00000135624	-0.10321581606660099	4.374560644292391	0.218916392757229	0.642212187450058	0.8598161228093492	0.06559441548618636	CCT7	False
ENSG00000107937	-0.0857111770768772	3.93950143889599	0.2186573673023	0.642408637703465	0.8599598640620641	0.06552181762053652	GTPBP4	False
ENSG00000115306	-0.0994415385751322	7.7629146306724595	0.218536591657504	0.642500285078673	0.859963290607936	0.0655200871595446	SPTBN1	False
ENSG00000107902	-0.10887490382522899	2.99641239547217	0.217978092375778	0.642924490394707	0.860303059270879	0.0653485327286055	LHPP	False
ENSG00000043143	0.0928847215685004	5.207652089541019	0.217967712626535	0.642932380563568	0.860303059270879	0.0653485327286055	JADE2	False
ENSG00000184792	-0.236552698378005	5.56119361570246	0.217753678613233	0.643095129762611	0.8604015644627141	0.06529880860895189	OSBP2	False
ENSG00000125772	0.100947998486664	5.06392920673165	0.21758723544970396	0.6432217589357521	0.8604517238091479	0.06527349102083822	GPCPD1	False
ENSG00000170748	-0.342732486532062	3.24559290078431	0.21735183065922897	0.643400954833293	0.8605721791611171	0.06521269803048982	RBMXL2	False
ENSG00000250182	0.182114093961909	2.17224563712041	0.21713935609494198	0.643562797466286	0.8606693937298499	0.06516364070876218	EEF1A1P13	False
ENSG00000281344	-0.225077722146127	2.8784153082722597	0.216781620507728	0.643835504505033	0.860862415350603	0.0650662527607844	HELLPAR	False
ENSG00000111653	0.12740068244136	2.56030637457502	0.21663966367301601	0.643943796388583	0.860862415350603	0.0650662527607844	ING4	False
ENSG00000083814	-0.18075654616396397	1.8313826398982298	0.216599201111983	0.6439746712158609	0.860862415350603	0.0650662527607844	ZNF671	False
ENSG00000166783	-0.0562046772407174	6.349670379607019	0.21567363332060396	0.644681885782707	0.861688485663317	0.06464971028791236	MARF1	False
ENSG00000185033	0.132831313200714	3.25687858006517	0.215391533071727	0.6448978029433491	0.86175936700573	0.06461398727389774	SEMA4B	False
ENSG00000059691	-0.191848708427575	1.3618351045936599	0.21536565568529104	0.644917617908572	0.86175936700573	0.06461398727389774	GATB	False
ENSG00000125814	-0.15735898060297304	2.29961626352859	0.21525451496575698	0.645002737658386	0.86175936700573	0.06461398727389774	NAPB	False
ENSG00000073737	0.20877172902775698	1.29844975411653	0.21505816664033	0.645153181163648	0.861795279384886	0.06459588915541406	DHRS9	False
ENSG00000112941	-0.16570068978247698	2.8227319086665803	0.214986423733538	0.6452081719791329	0.861795279384886	0.06459588915541406	PAPD7	False
ENSG00000047315	-0.0811924575462613	4.3835750206574104	0.21476087042301104	0.645381131089264	0.8619070363039109	0.06453957384751749	POLR2B	False
ENSG00000111596	0.0710932878178194	4.62143075955119	0.214487246724811	0.645591100245999	0.862033662173292	0.06447577476616172	CNOT2	False
ENSG00000105364	-0.139150922479039	2.4089917165706503	0.214404602406874	0.645654550659163	0.862033662173292	0.06447577476616172	MRPL4	False
ENSG00000157554	-0.15132118441339001	5.3601718159805705	0.21398131934739298	0.6459797612081489	0.8620699761032209	0.0644574801125962	ERG	False
ENSG00000102575	-0.179830504173113	1.7495063415009902	0.213945769386645	0.646007092252267	0.8620699761032209	0.0644574801125962	ACP5	False
ENSG00000204681	0.2272063448313	3.2852239708739	0.21393352474714	0.646016506652079	0.8620699761032209	0.0644574801125962	GABBR1	False
ENSG00000167797	0.141081108857045	3.72578350117428	0.213904305989626	0.6460389730789079	0.8620699761032209	0.0644574801125962	CDK2AP2	False
ENSG00000175634	-0.0809199491827402	3.8603925033204	0.213751874094423	0.6461562089224251	0.862094503424803	0.06444512388957203	RPS6KB2	False
ENSG00000067840	-0.206647843947564	1.29463874026923	0.213355436083256	0.646461349132774	0.862094503424803	0.06444512388957203	PDZD4	False
ENSG00000122026	0.10525629840374401	7.5256550768505	0.213331047561642	0.646480132357264	0.862094503424803	0.06444512388957203	RPL21	False
ENSG00000147364	0.174061507979793	2.21569229114702	0.21332895055942397	0.6464817474593231	0.862094503424803	0.06444512388957203	FBXO25	False
ENSG00000184047	0.136600235875493	2.35526334831107	0.21330019449820897	0.646503896228338	0.862094503424803	0.06444512388957203	DIABLO	False
ENSG00000105229	-0.0996959519754719	3.3159154779525	0.21302818585008398	0.6467134952810429	0.8621008009405979	0.06444195142256377	PIAS4	False
ENSG00000147669	0.130639369216461	2.31061803267775	0.21301030812666502	0.6467272768460101	0.8621008009405979	0.06444195142256377	POLR2K	False
ENSG00000169718	-0.0975721165206935	3.62022881077218	0.250893303819391	0.646824063194833	0.8621008009405979	0.06444195142256377	DUS1L	False
ENSG00000196110	-0.161050878590281	1.8340164003827302	0.212830592102252	0.646865855300192	0.8621008009405979	0.06444195142256377	ZNF699	False
ENSG00000169683	0.15196637475784197	1.8759527617673102	0.21224819961417102	0.6473154259903721	0.8624807951348771	0.0642505665849	LRRC45	False
ENSG00000101888	-0.17700169330477397	1.7608632170440501	0.212229755653122	0.647329675826394	0.8624807951348771	0.0642505665849	NXT2	False
ENSG00000123685	-0.186812860802802	2.0719370935660497	0.21203845277172198	0.647477521188349	0.86255872371393	0.06421132811932459	BATF3	False
ENSG00000015153	-0.14008475847232502	3.71563008910738	0.494122656111245	0.647774434271015	0.862747064084605	0.06411650993160724	YAF2	False
ENSG00000163508	0.158280810474962	3.19238032429362	0.211624584268023	0.6477976505216221	0.862747064084605	0.06411650993160724	EOMES	False
ENSG00000243753	0.260324938662778	2.11946266928138	0.211363893567999	0.647999491424312	0.8628968258682409	0.06404112854292672	HLA-L	False
ENSG00000129007	0.17371277582323802	2.1229742748635503	0.211078828293273	0.6482203776548421	0.862899813382717	0.06403962493465436	CALML4	False
ENSG00000147457	-0.100292365896184	4.25173306425528	0.21105106581739605	0.6482418994223149	0.862899813382717	0.06403962493465436	CHMP7	False
ENSG00000213465	0.14247039175412698	2.30653892735509	0.21101493555626002	0.648269910561635	0.862899813382717	0.06403962493465436	ARL2	False
ENSG00000100216	-0.102482312600638	3.48392684541775	0.21076653460097303	0.64846257024647	0.8629662167475579	0.0640062056373961	TOMM22	False
ENSG00000036054	-0.0953761933396711	3.57774057145124	0.21067413228575402	0.648534272634324	0.8629662167475579	0.0640062056373961	TBC1D23	False
ENSG00000124356	0.0855088804979433	3.6119071764500803	0.21055196033895898	0.6486291049967371	0.8629662167475579	0.0640062056373961	STAMBP	False
ENSG00000077150	0.106155257669751	4.54829107463744	0.210489768524418	0.6486773923878879	0.8629662167475579	0.0640062056373961	NFKB2	False
ENSG00000159884	-0.157567284600448	2.05625070994399	0.210161574570765	0.64893235453699	0.8630750441058721	0.0639514408732731	CCDC107	False
ENSG00000141026	-0.15590372781470802	1.73775742806986	0.21015429029240199	0.648938016173254	0.8630750441058721	0.0639514408732731	MED9	False
ENSG00000165943	0.0983975660404547	3.1720413839180295	0.21000655972277302	0.649052864070105	0.8631088713140541	0.06393441954695639	MOAP1	False
ENSG00000163568	0.139349289047658	2.98083695288995	0.209843572631406	0.649179629512866	0.8631585349432079	0.06390943078794888	AIM2	False
ENSG00000269821	-0.169382769369726	3.12056438446788	0.20957797341896203	0.649386331010594	0.863190418425999	0.06389338904781915	KCNQ1OT1	False
ENSG00000117523	0.0843928890749627	8.43923878897071	0.209522410949382	0.649429592373626	0.863190418425999	0.06389338904781915	PRRC2C	False
ENSG00000135525	-0.198260274447509	2.0092787179021103	0.209354182762198	0.649560618576101	0.863190418425999	0.06389338904781915	MAP7	False
ENSG00000273015	-0.17702023587258103	2.44330026303494	0.20935304161186	0.649561507590479	0.863190418425999	0.06389338904781915	AC008124.1	False
ENSG00000089248	0.0789414945760655	5.7647938472533795	0.20922792113599104	0.6496590006642379	0.863190418425999	0.06389338904781915	ERP29	False
ENSG00000163554	0.272894780206621	3.85072678994022	0.20912382210072197	0.649740140918192	0.863190418425999	0.06389338904781915	SPTA1	False
ENSG00000130768	-0.34725739370609404	2.51583546273032	0.20838742672957503	0.6503148267817261	0.863807906279729	0.06358282525038085	SMPDL3B	False
ENSG00000177084	-0.0997013201005357	3.27127222101844	0.208235516316932	0.650433531373834	0.863807906279729	0.06358282525038085	POLE	False
ENSG00000113441	-0.0762289348658707	5.157590636443639	0.208073979125328	0.650559816031119	0.863807906279729	0.06358282525038085	LNPEP	False
ENSG00000145246	-0.161044376762534	1.68288950812996	0.207839649777828	0.6507431129228729	0.863807906279729	0.06358282525038085	ATP10D	False
ENSG00000131126	-0.241394507875887	5.410399295080321	0.207780339882508	0.650789526108745	0.863807906279729	0.06358282525038085	TEX101	False
ENSG00000188976	0.0932923732776628	3.6611515782396697	0.20771621573848104	0.650839715733527	0.863807906279729	0.06358282525038085	NOC2L	False
ENSG00000196305	0.0969724145377337	3.4864277025751003	0.20762739237381198	0.65090925281298	0.863807906279729	0.06358282525038085	IARS	False
ENSG00000077232	0.122421383721477	3.95985963078538	0.20753366924681102	0.6509826453052341	0.863807906279729	0.06358282525038085	DNAJC10	False
ENSG00000254444	-0.350586905840132	2.0772242624295902	0.207496165378952	0.6510120193720329	0.863807906279729	0.06358282525038085	AC022762.1	False
ENSG00000117395	0.13592790229739699	3.27610095869809	0.20738412007193902	0.651099795513447	0.863807906279729	0.06358282525038085	EBNA1BP2	False
ENSG00000138138	-0.15418704711842401	2.18936886897986	0.20715419556469397	0.651280008033054	0.863911302595593	0.06353084406124805	ATAD1	False
ENSG00000185813	0.141951547165795	2.31315094619098	0.206966650781434	0.651427093451606	0.863911302595593	0.06353084406124805	PCYT2	False
ENSG00000204843	0.0782880348816797	5.79628340384479	0.20690404449609698	0.651476211535879	0.863911302595593	0.06353084406124805	DCTN1	False
ENSG00000133574	0.11962453748082799	7.69549078236735	0.206828212851844	0.6515357176935589	0.863911302595593	0.06353084406124805	GIMAP4	False
ENSG00000013561	0.101749861305473	3.82633888707304	0.20663958586954198	0.651683793240523	0.863962527407268	0.06350509374005307	RNF14	False
ENSG00000155827	-0.0832980144062508	5.3312964745928895	0.206453520362726	0.6518299381504711	0.863962527407268	0.06350509374005307	RNF20	False
ENSG00000132471	-0.0883463930424682	6.7917390691379	0.206437079028223	0.651842855807224	0.863962527407268	0.06350509374005307	WBP2	False
ENSG00000136143	-0.153981130392767	1.9970115247626001	0.20624797841981501	0.65199147348228	0.8640408695118679	0.06346571471590023	SUCLA2	False
ENSG00000127452	-0.156550074001803	2.26910984650174	0.20597303678951998	0.65220770234519	0.8642087784129191	0.0633813265495193	FBXL12	False
ENSG00000129158	-0.138103284094895	1.9213466950241298	0.20574548661933298	0.652386792095278	0.864299931833937	0.06333552125208954	SERGEF	False
ENSG00000201744	0.252436274245168	2.14145273980926	0.205658140157655	0.6524555685562939	0.864299931833937	0.06333552125208954	RNU6-34P	False
ENSG00000078804	0.1075074000345	3.62168071742576	0.205358269084047	0.6526918210490649	0.8643458031358409	0.06331247239610222	TP53INP2	False
ENSG00000090020	0.136700758607372	3.1620383755036605	0.20533308803823003	0.652711669347908	0.8643458031358409	0.06331247239610222	SLC9A1	False
ENSG00000159339	0.16280595914927404	3.19501619439137	0.205273274632853	0.6527588215953879	0.8643458031358409	0.06331247239610222	PADI4	False
ENSG00000196323	0.19243941384325	4.74836055138924	1.9105587479342199	0.653286785592719	0.8649262572111529	0.06302091849067071	ZBTB44	False
ENSG00000219545	-0.14562038634537	2.2957508061948504	0.20396529200421698	0.653792016517026	0.865239115914803	0.06286385511140995	UMAD1	False
ENSG00000130684	0.179862518957303	1.66645207589133	0.20374995183966502	0.6539625002412579	0.865239115914803	0.06286385511140995	ZNF337	False
ENSG00000148337	-0.0853158702419105	5.51964751933521	0.20373282248104896	0.653976066138312	0.865239115914803	0.06286385511140995	CIZ1	False
ENSG00000122034	-0.10841348824503802	5.198836144698401	0.203648616566077	0.654042764509595	0.865239115914803	0.06286385511140995	GTF3A	False
ENSG00000141627	0.0707657714685855	3.90470864747167	0.20363866969820701	0.654050644389123	0.865239115914803	0.06286385511140995	DYM	False
ENSG00000086544	0.20137852254237198	2.53548959739834	0.20355218490268398	0.654119167185062	0.865239115914803	0.06286385511140995	ITPKC	False
ENSG00000205302	-0.0629621024746	6.02393266555327	0.203469412457642	0.654184765108224	0.865239115914803	0.06286385511140995	SNX2	False
ENSG00000114316	0.0674775626281539	5.07511207652587	0.20334956924357298	0.6542797705059901	0.865239115914803	0.06286385511140995	USP4	False
ENSG00000150990	-0.12076167757314399	3.1581972907319997	0.20328647910229197	0.654329798630277	0.865239115914803	0.06286385511140995	DHX37	False
ENSG00000166224	-0.13731375797241402	2.98601221917581	0.20279749886608198	0.654717859777966	0.865522737876199	0.0627215184246917	SGPL1	False
ENSG00000100519	-0.0769219580726721	3.92416567187191	0.202728603528558	0.654772581379755	0.865522737876199	0.0627215184246917	PSMC6	False
ENSG00000184708	-0.0740630928881072	4.148958682193189	0.20264487012938	0.6548391035348671	0.865522737876199	0.0627215184246917	EIF4ENIF1	False
ENSG00000267128	-0.307840190721493	2.67263408393643	0.20256453721426002	0.6549029397542478	0.865522737876199	0.0627215184246917	RNF157-AS1	False
ENSG00000149636	-0.160899977904763	1.55813106189706	0.20219896713271598	0.655193631508169	0.865562538933146	0.06270154785519913	DSN1	False
ENSG00000118217	0.112238349441702	3.8733523944402797	0.20217118053893	0.655215739635097	0.865562538933146	0.06270154785519913	ATF6	False
ENSG00000104450	0.17946313605063396	1.8131032808865601	0.20209815261609804	0.6552738523115129	0.865562538933146	0.06270154785519913	SPAG1	False
ENSG00000181991	-0.134311961008515	2.36984038459335	0.20204001795225401	0.6553201225842861	0.865562538933146	0.06270154785519913	MRPS11	False
ENSG00000117597	-0.146656762960764	2.7399923877903505	0.2017887087441	0.6555202358424921	0.865562538933146	0.06270154785519913	DIEXF	False
ENSG00000186468	-0.11239025701968199	8.57839535064698	0.201788521600477	0.655520384917746	0.865562538933146	0.06270154785519913	RPS23	False
ENSG00000179604	0.165516001020509	2.90718038305586	0.20173787829568698	0.655560729528668	0.865562538933146	0.06270154785519913	CDC42EP4	False
ENSG00000137656	-0.160166077057125	3.20415142097993	0.201084743133404	0.656081592622118	0.8660425835691041	0.0624607530699499	BUD13	False
ENSG00000188554	-0.0775126672278883	5.454171379181269	0.20081664228287302	0.6562956930857771	0.8660425835691041	0.0624607530699499	NBR1	False
ENSG00000153207	0.0756826724950773	4.99512158872794	0.20058213840470102	0.656483104802016	0.8660425835691041	0.0624607530699499	AHCTF1	False
ENSG00000222365	0.34087090452963503	2.80655063209562	0.200544861609638	0.656512907966561	0.8660425835691041	0.0624607530699499	SNORD12B	False
ENSG00000115145	0.0861970823813809	3.60072227603918	0.200410565230155	0.656620306906779	0.8660425835691041	0.0624607530699499	STAM2	False
ENSG00000104419	-0.0669540782649004	4.56879111160131	0.200176767264373	0.656807382260638	0.8660425835691041	0.0624607530699499	NDRG1	False
ENSG00000168876	0.114558622161868	2.4264846003966603	0.20016383497940302	0.65681773397213	0.8660425835691041	0.0624607530699499	ANKRD49	False
ENSG00000232119	0.171901170475647	1.6415120163265602	0.20015493680473898	0.656824856793859	0.8660425835691041	0.0624607530699499	MCTS1	False
ENSG00000088682	-0.14146762065149102	2.62901431074168	0.20013242833834802	0.6568428752494411	0.8660425835691041	0.0624607530699499	COQ9	False
ENSG00000115020	-0.0561894726451119	5.27450831524843	0.199978504981605	0.656966126527782	0.8660425835691041	0.0624607530699499	PIKFYVE	False
ENSG00000197142	0.0927974919309155	2.7037351498211404	0.19991509774020702	0.6570169153064449	0.8660425835691041	0.0624607530699499	ACSL5	False
ENSG00000090316	-0.0941373908648331	3.9582590899517296	0.199904424832758	0.657025465187507	0.8660425835691041	0.0624607530699499	MAEA	False
ENSG00000146776	-0.10369452599474199	3.26139908094999	0.19982308620524	0.6570906331772629	0.8660425835691041	0.0624607530699499	ATXN7L1	False
ENSG00000222439	0.228199477098707	2.3768119247039703	0.199692491268276	0.657195298405079	0.8660622819800999	0.06245087501768152	RNU6-994P	False
ENSG00000030066	-0.114154061832199	4.156755627565279	0.19919881978319898	0.657591323594715	0.866465881334941	0.06224853374601934	NUP160	False
ENSG00000130811	0.0687782764257658	5.68964529804109	0.198907710187305	0.657825129587667	0.866655653870581	0.06215342539533479	EIF3G	False
ENSG00000176108	0.148053807910192	2.79128538206824	0.197760865878693	0.658748229733495	0.8677197516076759	0.06162051673905179	CHMP6	False
ENSG00000130560	0.105478564499123	3.65164890416197	0.197681037840664	0.658812603287336	0.8677197516076759	0.06162051673905179	UBAC1	False
ENSG00000196565	0.29565107943994395	2.7972249204035897	0.197553848411959	0.658915201465726	0.8677364856410159	0.06161214142173316	HBG2	False
ENSG00000174130	0.164767221593921	2.97526612560227	0.19712713417031003	0.659259703365586	0.867953584250879	0.06150349906625784	TLR6	False
ENSG00000060688	-0.107683254099586	3.03694271624143	0.197126908076999	0.6592598860175539	0.867953584250879	0.06150349906625784	SNRNP40	False
ENSG00000203667	-0.0994027514572236	3.64463012906926	0.196926761953594	0.65942162562608	0.868048132028985	0.06145619314718738	COX20	False
ENSG00000091640	0.0855399802391186	4.31880722001502	0.19663003512888302	0.6596615945233829	0.868131336797702	0.06141456683769769	SPAG7	False
ENSG00000187778	-0.10145288231791198	3.26272682046034	0.19662619609065	0.659664700653801	0.868131336797702	0.06141456683769769	MCRS1	False
ENSG00000107362	0.16829649634823798	1.9358173585571203	0.196320538146938	0.6599121225679311	0.8683385658599009	0.06131091005851316	ABHD17B	False
ENSG00000213203	0.11895787806772999	3.98851130644427	0.195933846853037	0.660225470180301	0.8685585586014201	0.061200895904115746	GIMAP1	False
ENSG00000157895	0.128754748887929	2.3238529224632596	0.195892166874772	0.660259266861827	0.8685585586014201	0.061200895904115746	C12orf43	False
ENSG00000005022	-0.0900673676818922	5.22186601864561	0.195700201953738	0.660414979485977	0.8686450193457059	0.06115766617024658	SLC25A5	False
ENSG00000143891	-0.14506774409465398	2.42119816984565	0.19550338550825896	0.660574722553996	0.86873675705909	0.061111802695352074	GALM	False
ENSG00000146729	0.0924624501138845	3.96646471196157	0.19508803157097102	0.6609121549565811	0.8690621212090831	0.06094917874804805	NIPSNAP2	False
ENSG00000114648	-0.199006831981138	2.77321172707969	0.616050740288531	0.6610802226888709	0.8691080748171559	0.06092621506076376	KLHL18	False
ENSG00000136997	-0.106824972472325	3.6272710834184303	0.194823637623992	0.661127172214066	0.8691080748171559	0.06092621506076376	MYC	False
ENSG00000109270	0.11946767545516002	2.93340510669156	0.194658794461547	0.661261318723355	0.8691660552337339	0.06089724313446939	LAMTOR3	False
ENSG00000267106	0.297953001587977	2.0971828029939	0.194392802079978	0.661477922304737	0.8693231184667909	0.06081877074977583	ZNF561-AS1	False
ENSG00000111615	0.0987328687453894	4.318969124403621	0.412739070105461	0.6616436172689879	0.8693231184667909	0.06081877074977583	KRR1	False
ENSG00000136824	-0.106320474597706	2.8427602849100095	0.193949041587846	0.661839681947201	0.8693231184667909	0.06081877074977583	SMC2	False
ENSG00000273136	-0.11139951340372	1.7530899630950298	0.19393590589721102	0.661850397892012	0.8693231184667909	0.06081877074977583	NBPF26	False
ENSG00000146192	0.08528779169829401	4.758535660490799	0.19386376662325897	0.661909256027458	0.8693231184667909	0.06081877074977583	FGD2	False
ENSG00000005206	0.2368515938535	1.7972585840155801	0.19367960027602502	0.6620595760831	0.8693231184667909	0.06081877074977583	SPPL2B	False
ENSG00000168807	-0.116726041709224	3.1277097908138995	0.193641664221678	0.6620905508355079	0.8693231184667909	0.06081877074977583	SNTB2	False
ENSG00000174749	-0.12816078437107598	3.35731207962326	0.193628536084253	0.662101270793313	0.8693231184667909	0.06081877074977583	FAM241A	False
ENSG00000102445	0.153307778097249	3.3570486135391198	0.193264212399505	0.6623989379426689	0.8693360522462059	0.060812309369506684	RUBCNL	False
ENSG00000141556	-0.11886885091308699	3.80985024255185	0.193260705819006	0.6624018045914329	0.8693360522462059	0.060812309369506684	TBCD	False
ENSG00000125834	0.10130212790157302	2.74778792181196	0.19325984827260104	0.662402505645052	0.8693360522462059	0.060812309369506684	STK35	False
ENSG00000138660	0.12595776471524303	2.47632935179166	0.193175639772582	0.662471356088583	0.8693360522462059	0.060812309369506684	AP1AR	False
ENSG00000103197	0.0820931065322207	3.67934469200736	0.192903420423552	0.662694050656576	0.8695100816892659	0.060725378127475575	TSC2	False
ENSG00000160813	0.12299103071759	2.13106365170997	0.19267192738163103	0.662883576206036	0.8695339161284609	0.06071347369557474	PPP1R35	False
ENSG00000268043	-0.131732401670425	2.1746026789489696	0.19252183355717603	0.66300653223816	0.8695339161284609	0.06071347369557474	NBPF12	False
ENSG00000270647	0.0834527960151109	6.40607154097466	0.19241140047911898	0.6630970350177939	0.8695339161284609	0.06071347369557474	TAF15	False
ENSG00000155561	-0.0985147045041367	3.53515041188977	0.192273511448267	0.6632100822808471	0.8695339161284609	0.06071347369557474	NUP205	False
ENSG00000170144	0.06731323696161	6.59149432336277	0.19211093390521802	0.6633434325186149	0.8695339161284609	0.06071347369557474	HNRNPA3	False
ENSG00000178104	-0.13441151763051198	2.51146555010789	0.19202092095832898	0.663417292447548	0.8695339161284609	0.06071347369557474	PDE4DIP	False
ENSG00000232434	-0.19216443826961105	2.08088847056384	0.191972979086807	0.663456639494358	0.8695339161284609	0.06071347369557474	AJM1	False
ENSG00000125741	-0.154611358020952	2.00413194571307	0.191914181745323	0.663504903906625	0.8695339161284609	0.06071347369557474	OPA3	False
ENSG00000135363	0.0695575757598207	4.61309072866497	0.19181002893845497	0.663590420526619	0.8695339161284609	0.06071347369557474	LMO2	False
ENSG00000198954	0.169735060786017	1.60131247540423	0.191250347069132	0.66405043374819	0.8695339161284609	0.06071347369557474	KIF1BP	False
ENSG00000167004	-0.0996490076549013	4.750895131958281	0.191241327187284	0.664057853943006	0.8695339161284609	0.06071347369557474	PDIA3	False
ENSG00000180257	0.17333727641753302	1.64571198893951	0.19070449640185602	0.664499854149089	0.8695339161284609	0.06071347369557474	ZNF816	False
ENSG00000188021	0.103054175751781	3.3900343113560294	0.19068852429112804	0.664513016179701	0.8695339161284609	0.06071347369557474	UBQLN2	False
ENSG00000107882	-0.146101939061233	2.47962810065912	0.19050917905206	0.664660853228349	0.8695339161284609	0.06071347369557474	SUFU	False
ENSG00000123360	-0.20486771353955302	1.98646764908463	0.19032078311975698	0.664816240416316	0.8695339161284609	0.06071347369557474	PDE1B	False
ENSG00000179409	0.16059131917200303	2.05860149311829	0.190310111768704	0.664825044793304	0.8695339161284609	0.06071347369557474	GEMIN4	False
ENSG00000206630	0.34597586487545506	1.64904503336745	0.190146006968643	0.6649604762592889	0.8695339161284609	0.06071347369557474	SNORD60	False
ENSG00000145817	-0.135971629277199	2.6477394367733598	0.189917523484935	0.665149154024428	0.8695339161284609	0.06071347369557474	YIPF5	False
ENSG00000138942	0.173277853737895	1.9237552350643603	0.18974494592664398	0.665291755441893	0.8695339161284609	0.06071347369557474	RNF185	False
ENSG00000163947	-0.0867361275741653	5.4951832099285305	0.189695606834911	0.665332538723291	0.8695339161284609	0.06071347369557474	ARHGEF3	False
ENSG00000204209	0.0848216925558916	5.0761726651294	0.18969477259232898	0.6653332283556519	0.8695339161284609	0.06071347369557474	DAXX	False
ENSG00000156232	-0.102812955067835	4.31536167162952	0.189674603994364	0.665349901416381	0.8695339161284609	0.06071347369557474	WHAMM	False
ENSG00000253352	0.0919825555481883	4.0246017020841895	0.18966627640944803	0.665356786007558	0.8695339161284609	0.06071347369557474	TUG1	False
ENSG00000214517	-0.14301639057674403	2.79881344537336	0.189650517872576	0.665369814417949	0.8695339161284609	0.06071347369557474	PPME1	False
ENSG00000114446	-0.110339892534265	3.55545737369084	0.18962329622376603	0.6653923215067651	0.8695339161284609	0.06071347369557474	IFT57	False
ENSG00000182307	-0.151869813092488	2.59115523526242	0.189439231104787	0.665544558703437	0.8695339161284609	0.06071347369557474	C8orf33	False
ENSG00000102054	0.0686624679227968	4.614371747020639	0.18930489040205398	0.665655725369754	0.8695339161284609	0.06071347369557474	RBBP7	False
ENSG00000204564	0.148899379797893	2.1364379521520798	0.18918511863546103	0.665754875951013	0.8695339161284609	0.06071347369557474	C6orf136	False
ENSG00000038532	0.067375311680586	3.9428135214001805	0.18909914515009899	0.665826070405492	0.8695339161284609	0.06071347369557474	CLEC16A	False
ENSG00000105248	0.11714272072716499	2.81152568703884	0.18904186439332102	0.6658735151890981	0.8695339161284609	0.06071347369557474	CCDC94	False
ENSG00000100023	0.0933414784366868	3.4235137923314	0.18900585503554299	0.665903345583407	0.8695339161284609	0.06071347369557474	PPIL2	False
ENSG00000112029	0.17019227808140602	1.71453239576767	0.18894158168515998	0.6659565984828449	0.8695339161284609	0.06071347369557474	FBXO5	False
